1.18462,0.941297
1.19099,0.936537
1.19735,0.93157
1.20372,0.926396
1.21008,0.921014
1.21645,0.915426
1.22282,0.909631
1.22918,0.90363
1.23555,0.897424
1.24192,0.891014
1.24828,0.884402
1.25465,0.877589
1.26101,0.870577
1.26738,0.863368
1.27375,0.855964
1.28011,0.848369
1.28648,0.840584
1.29285,0.832612
1.29921,0.824458
1.30558,0.816124
1.31194,0.807613
1.31831,0.79893
1.32468,0.790078
1.33104,0.781062
1.33741,0.771886
1.34377,0.762554
1.35014,0.753072
1.35651,0.743443
1.36287,0.733673
1.36924,0.723768
1.37561,0.713731
1.38197,0.70357
1.38834,0.693289
1.3947,0.682894
1.40107,0.672391
1.40744,0.661786
1.4138,0.651085
1.42017,0.640294
1.42654,0.629419
1.4329,0.618467
1.43927,0.607444
1.44563,0.596356
1.452,0.585211
1.45837,0.574014
1.46473,0.562773
1.4711,0.551494
1.47746,0.540184
1.48383,0.52885
1.4902,0.517498
1.49656,0.506136
1.50293,0.49477
1.5093,0.483407
1.51566,0.472055
1.52203,0.460719
1.52839,0.449407
1.53476,0.438125
1.54113,0.426881
1.54749,0.41568
1.55386,0.404531
1.56023,0.393438
1.56659,0.38241
1.57296,0.371452
1.57932,0.360571
1.58569,0.349772
1.59206,0.339064
1.59842,0.328451
1.60479,0.317939
1.61115,0.307536
1.61752,0.297245
1.62389,0.287074
1.63025,0.277028
1.63662,0.267112
1.64299,0.257331
1.64935,0.247691
1.65572,0.238196
1.66208,0.228852
1.66845,0.219664
1.67482,0.210635
1.68118,0.20177
1.68755,0.193073
1.69392,0.184548
1.70028,0.1762
1.70665,0.168031
1.71301,0.160045
1.71938,0.152245
1.72575,0.144634
1.73211,0.137215
1.73848,0.129991
1.74484,0.122963
1.75121,0.116134
1.75758,0.109506
1.76394,0.10308
1.77031,0.0968576
1.77668,0.0908404
1.78304,0.0850289
1.78941,0.079424
1.79577,0.074026
1.80214,0.0688352
1.80851,0.0638515
1.81487,0.0590745
1.82124,0.0545038
1.82761,0.0501385
1.83397,0.0459776
1.84034,0.0420196
1.8467,0.0382631
1.85307,0.0347063
1.85944,0.031347
1.8658,0.0281828
1.87217,0.0252112
1.87854,0.0224294
1.8849,0.0198341
1.89127,0.0174222
1.89763,0.0151898
1.904,0.0131332
1.91037,0.0112483
1.91673,0.00953057
1.9231,0.00797559
1.92946,0.00657839
1.93583,0.00533387
1.9422,0.00423677
1.94856,0.00328146
1.95493,0.00246213
1.9613,0.00177278
1.96766,0.00120713
1.97403,0.000758727
1.98039,0.000420857
1.98676,0.000186612
1.99313,4.88433e-05
1.99949,2.39064e-07
2,0
2.00637,4.17963e-05
2.01273,0.00017218
2.0191,0.000398491
2.02547,0.000727809
2.03183,0.00116715
2.0382,0.0017232
2.04456,0.00240249
2.05093,0.00321122
2.0573,0.00415544
2.06366,0.00524103
2.07003,0.0064736
2.07639,0.00785844
2.08276,0.00940067
2.08913,0.0111052
2.09549,0.0129767
2.10186,0.0150194
2.10823,0.0172376
2.11459,0.0196352
2.12096,0.0222157
2.12732,0.0249825
2.13369,0.0279388
2.14006,0.0310875
2.14642,0.0344312
2.15279,0.0379723
2.15916,0.0417128
2.16552,0.0456546
2.17189,0.0497994
2.17825,0.0541483
2.18462,0.0587026
2.19099,0.0634631
2.19735,0.0684303
2.20372,0.0736046
2.21008,0.0789861
2.21645,0.0845745
2.22282,0.0903696
2.22918,0.0963704
2.23555,0.102576
2.24192,0.108986
2.24828,0.115598
2.25465,0.122411
2.26101,0.129423
2.26738,0.136632
2.27375,0.144036
2.28011,0.151631
2.28648,0.159416
2.29285,0.167388
2.29921,0.175542
2.30558,0.183876
2.31194,0.192387
2.31831,0.20107
2.32468,0.209922
2.33104,0.218938
2.33741,0.228114
2.34377,0.237446
2.35014,0.246928
2.35651,0.256557
2.36287,0.266327
2.36924,0.276232
2.37561,0.286269
2.38197,0.29643
2.38834,0.306711
2.3947,0.317106
2.40107,0.327609
2.40744,0.338214
2.4138,0.348915
2.42017,0.359706
2.42654,0.370581
2.4329,0.381533
2.43927,0.392557
2.44563,0.403644
2.452,0.414789
2.45837,0.425986
2.46473,0.437227
2.4711,0.448506
2.47747,0.459816
2.48383,0.47115
2.4902,0.482502
2.49656,0.493864
2.50293,0.50523
2.5093,0.516593
2.51566,0.527945
2.52203,0.539281
2.52839,0.550593
2.53476,0.561875
2.54113,0.573119
2.54749,0.58432
2.55386,0.59547
2.56023,0.606562
2.56659,0.61759
2.57296,0.628548
2.57932,0.63943
2.58569,0.650228
2.59206,0.660936
2.59842,0.671549
2.60479,0.682061
2.61115,0.692464
2.61752,0.702755
2.62389,0.712926
2.63025,0.722972
2.63662,0.732889
2.64299,0.742669
2.64935,0.752309
2.65572,0.761804
2.66208,0.771148
2.66845,0.780336
2.67482,0.789365
2.68118,0.79823
2.68755,0.806927
2.69391,0.815452
2.70028,0.8238
2.70665,0.831969
2.71301,0.839955
2.71938,0.847755
2.72575,0.855366
2.73211,0.862785
2.73848,0.870009
2.74484,0.877037
2.75121,0.883866
2.75758,0.890494
2.76394,0.89692
2.77031,0.903142
2.77668,0.90916
2.78304,0.914971
2.78941,0.920576
2.79577,0.925974
2.80214,0.931165
2.80851,0.936149
2.81487,0.940926
2.82124,0.945496
2.82761,0.949862
2.83397,0.954023
2.84034,0.957981
2.8467,0.961737
2.85307,0.965294
2.85944,0.968653
2.8658,0.971817
2.87217,0.974789
2.87854,0.977571
2.8849,0.980166
2.89127,0.982578
2.89763,0.98481
2.904,0.986867
2.91037,0.988752
2.91673,0.99047
2.9231,0.992025
2.92946,0.993422
2.93583,0.994666
2.9422,0.995763
2.94856,0.996719
2.95493,0.997538
2.9613,0.998227
2.96766,0.998793
2.97403,0.999241
2.98039,0.999579
2.98676,0.999814
2.99313,0.999951
2.99949,1
3,1
3.00637,0.999958
3.01273,0.999828
3.0191,0.999602
3.02547,0.999272
3.03183,0.998833
3.0382,0.998277
3.04456,0.997598
3.05093,0.996789
3.0573,0.995845
3.06366,0.994759
3.07003,0.993526
3.07639,0.992142
3.08276,0.990599
3.08913,0.988895
3.09549,0.987023
3.10186,0.984981
3.10823,0.982762
3.11459,0.980365
3.12096,0.977784
3.12732,0.975018
3.13369,0.972061
3.14006,0.968913
3.14642,0.965569
3.15279,0.962028
3.15916,0.958287
3.16552,0.954345
3.17189,0.950201
3.17825,0.945852
3.18462,0.941297
3.19099,0.936537
3.19735,0.93157
3.20372,0.926396
3.21008,0.921014
3.21645,0.915426
3.22282,0.909631
3.22918,0.90363
3.23555,0.897424
3.24192,0.891014
3.24828,0.884402
3.25465,0.877589
3.26101,0.870577
3.26738,0.863368
3.27375,0.855964
3.28011,0.848369
3.28648,0.840584
3.29285,0.832612
3.29921,0.824458
3.30558,0.816124
3.31194,0.807613
3.31831,0.79893
3.32468,0.790078
3.33104,0.781062
3.33741,0.771886
3.34377,0.762554
3.35014,0.753072
3.35651,0.743443
3.36287,0.733673
3.36924,0.723768
3.37561,0.713731
3.38197,0.70357
3.38834,0.693289
3.3947,0.682894
3.40107,0.672391
3.40744,0.661786
3.4138,0.651085
3.42017,0.640294
3.42654,0.629419
3.4329,0.618467
3.43927,0.607444
3.44563,0.596356
3.452,0.585211
3.45837,0.574014
3.46473,0.562773
3.4711,0.551494
3.47746,0.540184
3.48383,0.52885
3.4902,0.517498
3.49656,0.506136
3.50293,0.49477
3.5093,0.483407
3.51566,0.472055
3.52203,0.460719
3.52839,0.449407
3.53476,0.438125
3.54113,0.426881
3.54749,0.41568
3.55386,0.404531
3.56023,0.393438
3.56659,0.38241
3.57296,0.371452
3.57932,0.360571
3.58569,0.349772
3.59206,0.339064
3.59842,0.328451
3.60479,0.317939
3.61116,0.307536
3.61752,0.297245
3.62389,0.287074
3.63025,0.277028
3.63662,0.267112
3.64299,0.257331
3.64935,0.247691
3.65572,0.238196
3.66209,0.228852
3.66845,0.219664
3.67482,0.210635
3.68118,0.20177
3.68755,0.193073
3.69392,0.184548
3.70028,0.1762
3.70665,0.168031
3.71301,0.160045
3.71938,0.152245
3.72575,0.144634
3.73211,0.137215
3.73848,0.129991
3.74485,0.122963
3.75121,0.116134
3.75758,0.109506
3.76394,0.10308
3.77031,0.0968576
3.77668,0.0908404
3.78304,0.0850289
3.78941,0.079424
3.79577,0.074026
3.80214,0.0688352
3.80851,0.0638515
3.81487,0.0590745
3.82124,0.0545038
3.82761,0.0501385
3.83397,0.0459776
3.84034,0.0420196
3.8467,0.0382631
3.85307,0.0347063
3.85944,0.031347
3.8658,0.0281828
3.87217,0.0252112
3.87853,0.0224294
3.8849,0.0198341
3.89127,0.0174222
3.89763,0.0151898
3.904,0.0131332
3.91037,0.0112483
3.91673,0.00953057
3.9231,0.00797559
3.92946,0.00657839
3.93583,0.00533387
3.9422,0.00423677
3.94856,0.00328146
3.95493,0.00246213
3.9613,0.00177278
3.96766,0.00120713
3.97403,0.000758727
3.98039,0.000420857
3.98676,0.000186612
3.99313,4.88433e-05
3.99949,2.39064e-07
4,0
4.00637,4.05312e-05
4.01273,0.000162125
4.0191,0.00036478
4.02547,0.000648439
4.03183,0.00101319
4.0382,0.001459
4.04456,0.00198591
4.05093,0.00259385
4.0573,0.00328279
4.06366,0.00405282
4.07003,0.00490394
4.07639,0.0058361
4.08276,0.00684929
4.08913,0.00794354
4.09549,0.00911891
4.10186,0.0103753
4.10823,0.0117127
4.11459,0.0131313
4.12096,0.0146308
4.12732,0.0162114
4.13369,0.017873
4.14006,0.0196158
4.14642,0.0214396
4.15279,0.0233444
4.15915,0.0253303
4.16552,0.0273973
4.17189,0.0295453
4.17825,0.0317743
4.18462,0.0340844
4.19099,0.0364756
4.19735,0.0389479
4.20372,0.0415012
4.21008,0.0441355
4.21645,0.0468509
4.22282,0.0496474
4.22918,0.0525249
4.23555,0.0554835
4.24192,0.0585231
4.24828,0.0616438
4.25465,0.0648455
4.26101,0.0681283
4.26738,0.0714922
4.27375,0.0749372
4.28011,0.0784631
4.28648,0.0820702
4.29285,0.0857582
4.29921,0.0895274
4.30558,0.0933776
4.31194,0.0973088
4.31831,0.101321
4.32468,0.105415
4.33104,0.109589
4.33741,0.113844
4.34377,0.118181
4.35014,0.122599
4.35651,0.127097
4.36287,0.131677
4.36924,0.136338
4.37561,0.14108
4.38197,0.145902
4.38834,0.150806
4.3947,0.155791
4.40107,0.160857
4.40744,0.166005
4.4138,0.171233
4.42017,0.176542
4.42654,0.181932
4.4329,0.187404
4.43927,0.192956
4.44563,0.198589
4.452,0.204304
4.45837,0.210099
4.46473,0.215976
4.4711,0.221934
4.47746,0.227972
4.48383,0.234092
4.4902,0.240293
4.49656,0.246575
4.50293,0.252938
4.5093,0.259382
4.51566,0.265907
4.52203,0.272513
4.52839,0.2792
4.53476,0.285969
4.54113,0.292818
4.54749,0.299748
4.55386,0.30676
4.56023,0.313852
4.56659,0.321026
4.57296,0.32828
4.57932,0.335616
4.58569,0.343033
4.59206,0.35053
4.59842,0.358109
4.60479,0.365769
4.61115,0.37351
4.61752,0.381332
4.62389,0.389235
4.63025,0.397219
4.63662,0.405284
4.64299,0.41343
4.64935,0.421658
4.65572,0.429966
4.66208,0.438355
4.66845,0.446826
4.67482,0.455377
4.68118,0.46401
4.68755,0.472723
4.69392,0.481518
4.70028,0.490394
4.70665,0.499351
4.71301,0.508388
4.71938,0.517507
4.72575,0.526707
4.73211,0.535988
4.73848,0.54535
4.74484,0.554794
4.75121,0.564318
4.75758,0.573923
4.76394,0.583609
4.77031,0.593377
4.77668,0.603225
4.78304,0.613154
4.78941,0.623165
4.79577,0.633257
4.80214,0.643429
4.80851,0.653683
4.81487,0.664018
4.82124,0.674433
4.82761,0.68493
4.83397,0.695508
4.84034,0.706167
4.8467,0.716907
4.85307,0.727728
4.85944,0.73863
4.8658,0.749614
4.87217,0.760678
4.87853,0.771823
4.8849,0.783049
4.89127,0.794357
4.89763,0.805745
4.904,0.817215
4.91037,0.828765
4.91673,0.840397
4.9231,0.85211
4.92946,0.863904
4.93583,0.875778
4.9422,0.887734
4.94856,0.899771
4.95493,0.911889
4.9613,0.924088
4.96766,0.936369
4.97403,0.94873
4.98039,0.961172
4.98676,0.973695
4.99313,0.9863
4.99949,0.998985
